time_key,year,month,day
T071155,2020,02,08
T071156,2014,09,04
T071157,2017,07,03
T071158,2019,08,31
T071159,2018,05,08
T071160,2015,09,20
T071161,2014,11,07
T071162,2014,11,22
T071163,2020,05,10
T071164,2014,05,29
T071165,2015,11,21
T071166,2017,02,02
T071167,2015,02,19
T071168,2017,05,05
T071169,2014,02,12
T071170,2016,12,28
T071171,2016,12,04
T071172,2018,06,14
T071173,2014,02,10
T071174,2018,06,18
T071175,2018,05,26
T071176,2016,01,22
T071177,2017,04,02
T071178,2017,11,27
T071179,2015,10,07
T071180,2017,07,07
T071181,2016,01,27
T071182,2018,02,21
T071183,2018,01,30
T071184,2020,08,03
T071185,2017,01,01
T071186,2017,12,28
T071187,2016,08,23
T071188,2016,04,08
T071189,2017,03,16
T071190,2014,04,18
T071191,2015,06,23
T071192,2014,04,11
T071193,2016,11,01
T071194,2014,07,23
T071195,2014,02,07
T071196,2015,04,22
T071197,2020,11,29
T071198,2017,02,10
T071199,2014,04,20
T071200,2018,05,26
T071201,2018,11,04
T071202,2016,03,21
T071203,2019,10,07
T071204,2017,10,26
T071205,2017,11,05
T071206,2019,08,13
T071207,2018,04,01
T071208,2020,08,02
T071209,2014,05,22
T071210,2020,04,05
T071211,2018,09,12
T071212,2018,06,05
T071213,2019,03,08
T071214,2018,01,07
T071215,2020,08,05
T071216,2016,08,24
T071217,2017,01,09
T071218,2015,11,20
T071219,2015,10,19
T071220,2015,04,15
T071221,2019,11,27
T071222,2016,03,20
T071223,2020,04,16
T071224,2014,04,22
T071225,2018,07,07
T071226,2019,03,26
T071227,2015,06,04
T071228,2018,01,18
T071229,2020,02,18
T071230,2020,08,27
T071231,2015,05,07
T071232,2020,09,20
T071233,2018,02,06
T071234,2017,10,24
T071235,2014,09,02
T071236,2017,03,08
T071237,2017,05,06
T071238,2015,10,11
T071239,2019,12,16
T071240,2018,10,10
T071241,2015,09,12
T071242,2016,08,14
T071243,2016,10,29
T071244,2015,11,23
T071245,2020,10,26
T071246,2015,06,07
T071247,2017,09,16
T071248,2018,07,17
T071249,2017,06,11
T071250,2020,03,11
T071251,2016,06,23
T071252,2016,09,13
T071253,2017,05,06
T071254,2020,02,03
T071255,2020,01,03
T071256,2018,11,30
T071257,2020,10,05
T071258,2016,06,19
T071259,2017,07,04
T071260,2021,01,12
T071261,2017,07,08
T071262,2014,04,03
T071263,2014,12,25
T071264,2019,12,23
T071265,2016,08,18
T071266,2020,09,09
T071267,2015,08,24
T071268,2015,06,04
T071269,2015,01,23
T071270,2015,04,10
T071271,2014,09,09
T071272,2014,06,12
T071273,2014,10,14
T071274,2018,03,21
T071275,2020,11,21
T071276,2014,07,15
T071277,2016,05,24
T071278,2015,06,22
T071279,2019,11,10
T071280,2017,10,29
T071281,2016,12,16
T071282,2018,11,23
T071283,2016,05,30
T071284,2018,05,26
T071285,2017,11,03
T071286,2019,11,05
T071287,2020,07,27
T071288,2018,06,09
T071289,2014,06,02
T071290,2019,06,30
T071291,2018,10,05
T071292,2019,12,11
T071293,2019,12,24
T071294,2014,01,30
T071295,2014,02,06
T071296,2020,11,22
T071297,2016,05,26
T071298,2017,03,19
T071299,2016,12,12
T071300,2019,04,26
T071301,2020,12,08
T071302,2017,04,12
T071303,2019,08,15
T071304,2016,08,24
T071305,2018,01,19
T071306,2018,01,27
T071307,2019,10,22
T071308,2020,01,18
T071309,2014,12,03
T071310,2018,06,02
T071311,2014,01,25
T071312,2019,08,22
T071313,2015,12,18
T071314,2014,04,05
T071315,2015,02,02
T071316,2019,04,09
T071317,2019,07,27
T071318,2019,07,03
T071319,2019,11,17
T071320,2020,01,21
T071321,2020,11,10
T071322,2019,11,05
T071323,2020,04,11
T071324,2020,02,17
T071325,2014,04,16
T071326,2016,09,14
T071327,2018,01,08
T071328,2017,02,02
T071329,2015,07,22
T071330,2018,12,25
T071331,2019,06,30
T071332,2015,12,07
T071333,2020,12,30
T071334,2014,12,12
T071335,2016,12,19
T071336,2016,03,29
T071337,2020,02,04
T071338,2015,03,23
T071339,2016,04,28
T071340,2019,11,06
T071341,2020,07,25
T071342,2020,04,19
T071343,2019,01,24
T071344,2016,11,18
T071345,2015,05,01
T071346,2016,10,06
T071347,2015,07,30
T071348,2019,08,03
T071349,2015,03,20
T071350,2017,12,29
T071351,2017,01,16
T071352,2019,04,21
T071353,2015,05,03
T071354,2016,02,15
T071355,2016,04,18
T071356,2017,01,05
T071357,2017,07,02
T071358,2016,07,03
T071359,2015,02,28
T071360,2020,07,15
T071361,2018,08,09
T071362,2016,02,26
T071363,2020,09,22
T071364,2020,07,31
T071365,2016,10,03
T071366,2020,11,15
T071367,2018,03,05
T071368,2020,04,16
T071369,2018,06,10
T071370,2014,07,25
T071371,2020,09,22
T071372,2015,04,21
T071373,2019,07,13
T071374,2017,06,23
T071375,2020,11,11
T071376,2014,12,12
T071377,2019,03,27
T071378,2015,12,01
T071379,2015,05,04
T071380,2015,03,23
T071381,2018,12,18
T071382,2016,01,19
T071383,2016,04,18
T071384,2019,04,30
T071385,2014,07,05
T071386,2015,12,12
T071387,2017,04,16
T071388,2020,07,28
T071389,2017,09,27
T071390,2019,05,27
T071391,2019,09,04
T071392,2015,06,25
T071393,2017,02,21
T071394,2017,06,29
T071395,2015,11,09
T071396,2017,10,25
T071397,2018,08,12
T071398,2020,03,24
T071399,2015,05,28
T071400,2015,10,18
T071401,2014,05,20
T071402,2017,12,25
T071403,2020,01,27
T071404,2015,05,08
T071405,2020,01,28
T071406,2019,03,05
T071407,2016,01,02
T071408,2020,03,27
T071409,2014,12,28
T071410,2018,11,22
T071411,2020,07,09
T071412,2015,03,22
T071413,2017,03,27
T071414,2017,02,22
T071415,2016,09,07
T071416,2017,02,18
T071417,2019,09,28
T071418,2018,11,27
T071419,2016,11,23
T071420,2018,11,03
T071421,2014,02,13
T071422,2014,04,05
T071423,2015,02,07
T071424,2018,06,19
T071425,2020,01,11
T071426,2020,05,12
T071427,2018,05,14
T071428,2018,01,09
T071429,2017,06,12
T071430,2015,07,27
T071431,2018,07,25
T071432,2014,12,14
T071433,2016,11,12
T071434,2014,10,20
T071435,2017,02,23
T071436,2018,04,27
T071437,2017,05,04
T071438,2014,08,04
T071439,2015,10,03
T071440,2019,01,13
T071441,2015,04,11
T071442,2020,11,12
T071443,2019,05,13
T071444,2016,10,15
T071445,2015,08,25
T071446,2016,11,13
T071447,2017,04,02
T071448,2017,05,29
T071449,2017,08,04
T071450,2017,06,21
T071451,2018,08,04
T071452,2019,08,06
T071453,2021,01,03
T071454,2016,05,27
T071455,2014,02,07
T071456,2019,05,30
T071457,2014,04,28
T071458,2017,05,15
T071459,2020,12,25
T071460,2015,05,09
T071461,2016,09,29
T071462,2021,01,21
T071463,2018,07,14
T071464,2018,09,19
T071465,2018,12,11
T071466,2020,12,18
T071467,2014,07,08
T071468,2020,07,17
T071469,2016,04,02
T071470,2018,01,27
T071471,2016,05,21
T071472,2014,01,31
T071473,2020,10,15
T071474,2020,05,08
T071475,2017,07,26
T071476,2015,01,25
T071477,2015,12,23
T071478,2015,11,25
T071479,2017,12,21
T071480,2017,08,17
T071481,2020,04,09
T071482,2017,11,30
T071483,2015,09,26
T071484,2015,09,01
T071485,2014,08,17
T071486,2017,08,26
T071487,2017,10,03
T071488,2016,05,25
T071489,2019,07,23
T071490,2018,01,29
T071491,2017,09,25
T071492,2017,03,02
T071493,2019,04,30
T071494,2017,12,13
T071495,2014,07,15
T071496,2016,03,20
T071497,2020,04,20
T071498,2019,07,06
T071499,2014,04,13
T071500,2019,07,13
T071501,2018,11,02
T071502,2018,04,27
T071503,2015,10,05
T071504,2017,08,04
T071505,2016,12,10
T071506,2016,10,03
T071507,2019,04,01
T071508,2016,01,21
T071509,2020,03,16
T071510,2019,11,18
T071511,2017,03,09
T071512,2014,09,18
T071513,2017,10,11
T071514,2014,04,14
T071515,2016,12,20
T071516,2018,04,24
T071517,2017,08,22
T071518,2020,10,09
T071519,2017,10,24
T071520,2015,08,16
T071521,2016,02,09
T071522,2014,09,09
T071523,2020,06,08
T071524,2019,01,11
T071525,2019,11,28
T071526,2020,08,11
T071527,2018,05,21
T071528,2015,03,08
T071529,2014,02,15
T071530,2015,03,26
T071531,2014,09,03
T071532,2019,08,22
T071533,2016,02,19
T071534,2016,09,27
T071535,2019,05,20
T071536,2014,05,14
T071537,2017,02,05
T071538,2014,12,26
T071539,2019,08,05
T071540,2019,11,21
T071541,2014,10,28
T071542,2014,02,26
T071543,2015,07,31
T071544,2015,02,22
T071545,2015,11,26
T071546,2015,09,29
T071547,2019,01,22
T071548,2019,10,20
T071549,2020,01,23
T071550,2015,12,26
T071551,2020,01,26
T071552,2017,03,27
T071553,2018,05,24
T071554,2017,09,11
T071555,2016,07,08
T071556,2015,08,05
T071557,2016,07,04
T071558,2016,06,14
T071559,2018,09,27
T071560,2020,12,26
T071561,2015,08,15
T071562,2017,02,01
T071563,2020,08,31
T071564,2018,05,15
T071565,2017,11,29
T071566,2014,07,13
T071567,2015,08,19
T071568,2016,03,03
T071569,2015,09,23
T071570,2014,07,19
T071571,2020,10,24
T071572,2014,08,24
T071573,2014,05,04
T071574,2015,03,03
T071575,2020,02,17
T071576,2020,09,14
T071577,2016,07,06
T071578,2019,11,05
T071579,2018,11,27
T071580,2018,01,09
T071581,2017,05,23
T071582,2019,12,30
T071583,2020,06,25
T071584,2017,10,02
T071585,2016,02,22
T071586,2016,12,28
T071587,2018,12,15
T071588,2016,06,11
T071589,2018,06,07
T071590,2016,03,24
T071591,2014,03,02
T071592,2014,01,28
T071593,2016,01,07
T071594,2015,10,08
T071595,2019,11,09
T071596,2017,09,29
T071597,2018,08,07
T071598,2016,11,07
T071599,2017,01,02
T071600,2018,11,05
T071601,2014,06,09
T071602,2017,03,28
T071603,2021,01,20
T071604,2018,09,21
T071605,2014,06,12
T071606,2015,06,28
T071607,2018,01,27
T071608,2020,05,15
T071609,2015,05,02
T071610,2020,04,19
T071611,2018,01,22
T071612,2014,06,28
T071613,2018,02,03
T071614,2015,11,21
T071615,2020,12,18
T071616,2014,09,24
T071617,2016,08,24
T071618,2019,11,04
T071619,2014,04,16
T071620,2015,05,01
T071621,2020,10,26
T071622,2018,03,08
T071623,2016,04,21
T071624,2019,02,19
T071625,2014,06,01
T071626,2015,06,24
T071627,2020,07,24
T071628,2015,06,27
T071629,2014,12,19
T071630,2016,12,06
T071631,2018,04,04
T071632,2016,10,15
T071633,2020,12,24
T071634,2018,02,04
T071635,2014,10,14
T071636,2020,02,15
T071637,2015,09,15
T071638,2014,10,30
T071639,2015,10,17
T071640,2018,03,31
T071641,2016,05,11
T071642,2021,01,22
T071643,2014,01,25
T071644,2018,01,25
T071645,2014,09,06
T071646,2020,05,28
T071647,2019,01,16
T071648,2020,06,17
T071649,2020,07,03
T071650,2014,03,25
T071651,2018,06,03
T071652,2017,05,07
T071653,2015,06,25
T071654,2014,05,30
T071655,2015,10,01
T071656,2015,03,18
T071657,2014,08,05
T071658,2019,08,18
T071659,2018,01,15
T071660,2017,02,11
T071661,2021,01,02
T071662,2014,04,14
T071663,2017,12,25
T071664,2019,03,21
T071665,2015,02,15
T071666,2018,01,22
T071667,2018,07,10
T071668,2019,01,04
T071669,2014,07,23
T071670,2014,05,08
T071671,2019,09,26
T071672,2018,12,12
T071673,2020,07,10
T071674,2014,07,07
T071675,2019,05,12
T071676,2014,08,08
T071677,2019,04,17
T071678,2018,04,07
T071679,2018,02,14
T071680,2018,01,26
T071681,2015,04,22
T071682,2018,01,13
T071683,2014,06,20
T071684,2015,04,04
T071685,2018,10,23
T071686,2020,12,27
T071687,2015,07,01
T071688,2015,07,02
T071689,2017,11,30
T071690,2019,03,06
T071691,2019,10,08
T071692,2016,07,04
T071693,2019,08,17
T071694,2019,05,12
T071695,2015,12,12
T071696,2017,12,06
T071697,2017,10,03
T071698,2014,10,14
T071699,2019,12,21
T071700,2020,01,08
T071701,2020,12,15
T071702,2016,04,28
T071703,2015,02,16
T071704,2015,04,29
T071705,2014,03,17
T071706,2019,10,26
T071707,2015,06,18
T071708,2020,10,09
T071709,2019,06,04
T071710,2017,06,28
T071711,2014,04,07
T071712,2016,04,08
T071713,2016,02,13
T071714,2019,01,26
T071715,2015,06,12
T071716,2017,11,16
T071717,2015,12,22
T071718,2016,03,27
T071719,2019,06,20
T071720,2016,08,03
T071721,2014,02,09
T071722,2015,05,26
T071723,2019,04,01
T071724,2016,05,14
T071725,2015,11,17
T071726,2015,09,22
T071727,2015,11,07
T071728,2016,12,01
T071729,2020,10,14
T071730,2016,09,26
T071731,2014,07,07
T071732,2015,04,07
T071733,2020,03,25
T071734,2019,12,29
T071735,2019,08,13
T071736,2017,10,26
T071737,2019,03,30
T071738,2020,10,10
T071739,2018,09,19
T071740,2017,08,11
T071741,2019,10,12
T071742,2018,05,23
T071743,2015,11,06
T071744,2016,10,04
T071745,2014,12,17
T071746,2019,02,10
T071747,2018,03,30
T071748,2018,11,16
T071749,2020,02,01
T071750,2017,01,17
T071751,2018,03,18
T071752,2019,12,16
T071753,2014,02,18
T071754,2017,06,25
T071755,2017,10,26
T071756,2016,09,06
T071757,2018,03,21
T071758,2016,12,03
T071759,2018,05,28
T071760,2015,05,29
T071761,2020,05,31
T071762,2014,09,30
T071763,2017,01,09
T071764,2020,09,05
T071765,2014,02,04
T071766,2017,11,03
T071767,2016,08,05
T071768,2014,12,17
T071769,2020,08,08
T071770,2018,06,21
T071771,2014,06,05
T071772,2019,12,09
T071773,2015,05,24
T071774,2019,02,22
T071775,2014,11,24
T071776,2019,06,01
T071777,2014,08,18
T071778,2016,11,22
T071779,2016,02,27
T071780,2017,06,03
T071781,2015,01,25
T071782,2014,03,15
T071783,2017,06,17
T071784,2018,06,12
T071785,2019,10,09
T071786,2014,02,10
T071787,2020,08,12
T071788,2021,01,05
T071789,2017,05,04
T071790,2018,01,30
T071791,2016,05,14
T071792,2017,02,23
T071793,2015,09,26
T071794,2018,09,17
T071795,2019,02,08
T071796,2018,04,30
T071797,2017,10,17
T071798,2017,10,12
T071799,2017,04,30
T071800,2015,04,10
T071801,2014,06,22
T071802,2017,03,06
T071803,2021,01,16
T071804,2019,10,07
T071805,2020,09,29
T071806,2015,06,06
T071807,2015,08,28
T071808,2019,05,31
T071809,2015,05,23
T071810,2019,11,02
T071811,2020,04,23
T071812,2020,06,20
T071813,2020,11,17
T071814,2019,01,06
T071815,2017,03,08
T071816,2016,06,10
T071817,2014,09,15
T071818,2020,08,06
T071819,2014,02,23
T071820,2018,12,22
T071821,2020,03,18
T071822,2018,03,09
T071823,2016,03,21
T071824,2019,08,23
T071825,2017,09,09
T071826,2015,04,01
T071827,2017,12,16
T071828,2016,04,07
T071829,2017,12,01
T071830,2018,06,11
T071831,2014,09,28
T071832,2020,02,26
T071833,2017,12,14
T071834,2014,12,29
T071835,2018,12,20
T071836,2018,12,10
T071837,2014,05,12
T071838,2021,01,14
T071839,2017,03,18
T071840,2016,03,15
T071841,2019,10,08
T071842,2016,02,06
T071843,2020,09,02
T071844,2016,11,29
T071845,2018,07,24
T071846,2016,04,15
T071847,2015,12,30
T071848,2019,01,07
T071849,2015,07,17
T071850,2019,01,22
T071851,2014,04,25
T071852,2015,12,11
T071853,2015,08,27
T071854,2016,03,08
T071855,2020,08,01
T071856,2017,04,16
T071857,2019,04,09
T071858,2015,12,11
T071859,2019,11,18
T071860,2015,01,04
T071861,2019,03,22
T071862,2015,12,10
T071863,2020,08,24
T071864,2017,09,30
T071865,2014,09,21
T071866,2017,11,27
T071867,2014,12,17
T071868,2019,04,07
T071869,2020,05,29
T071870,2015,05,25
T071871,2020,01,12
T071872,2020,01,28
T071873,2014,07,04
T071874,2016,05,02
T071875,2016,05,24
T071876,2018,09,07
T071877,2017,08,19
T071878,2020,07,13
T071879,2015,03,23
T071880,2019,06,05
T071881,2020,09,27
T071882,2017,12,31
T071883,2017,08,15
T071884,2016,08,19
T071885,2019,11,16
T071886,2019,05,10
T071887,2019,09,12
T071888,2019,06,05
T071889,2018,10,22
T071890,2019,02,25
T071891,2016,01,27
T071892,2019,02,25
T071893,2018,10,08
T071894,2017,11,18
T071895,2019,07,26
T071896,2018,04,10
T071897,2018,09,16
T071898,2018,03,31
T071899,2016,01,11
T071900,2015,04,09
T071901,2020,03,19
T071902,2015,12,30
T071903,2015,02,13
T071904,2019,03,16
T071905,2017,04,04
T071906,2019,08,02
T071907,2020,12,29
T071908,2014,07,26
T071909,2017,08,03
T071910,2019,10,15
T071911,2017,02,14
T071912,2020,03,10
T071913,2016,11,06
T071914,2020,01,20
T071915,2014,04,17
T071916,2015,12,30
T071917,2015,01,25
T071918,2020,03,05
T071919,2016,05,05
T071920,2015,02,11
T071921,2018,02,01
T071922,2019,11,14
T071923,2017,04,19
T071924,2020,02,11
T071925,2014,10,25
T071926,2015,01,23
T071927,2018,10,26
T071928,2018,12,15
T071929,2019,12,30
T071930,2019,03,09
T071931,2020,05,30
T071932,2015,05,15
T071933,2014,05,02
T071934,2018,04,02
T071935,2016,11,09
T071936,2016,09,09
T071937,2014,10,06
T071938,2017,05,07
T071939,2014,08,18
T071940,2018,08,20
T071941,2019,07,26
T071942,2018,04,16
T071943,2017,07,09
T071944,2017,02,11
T071945,2019,06,09
T071946,2015,06,28
T071947,2016,02,13
T071948,2020,03,05
T071949,2019,01,31
T071950,2020,08,18
T071951,2018,05,02
T071952,2017,03,13
T071953,2019,10,09
T071954,2017,08,30
T071955,2016,01,22
T071956,2020,02,14
T071957,2014,08,12
T071958,2018,03,10
T071959,2018,09,09
T071960,2014,04,25
T071961,2016,10,05
T071962,2018,10,10
T071963,2016,06,23
T071964,2016,01,15
T071965,2015,10,18
T071966,2018,01,06
T071967,2015,07,31
T071968,2016,07,15
T071969,2017,02,24
T071970,2020,10,15
T071971,2016,06,02
T071972,2015,09,19
T071973,2016,03,20
T071974,2019,10,21
T071975,2020,08,18
T071976,2014,04,12
T071977,2018,12,25
T071978,2020,09,16
T071979,2017,03,21
T071980,2019,12,12
T071981,2016,08,07
T071982,2014,04,05
T071983,2017,01,02
T071984,2019,09,16
T071985,2020,03,28
T071986,2015,05,01
T071987,2020,12,19
T071988,2017,07,15
T071989,2020,02,10
T071990,2020,10,06
T071991,2018,04,18
T071992,2015,10,12
T071993,2014,10,28
T071994,2017,12,20
T071995,2016,03,21
T071996,2014,08,28
T071997,2016,11,04
T071998,2020,11,19
T071999,2017,05,21
T072000,2017,06,17
T072001,2015,07,19
T072002,2014,10,08
T072003,2014,05,04
T072004,2018,08,11
T072005,2019,05,23
T072006,2016,05,11
T072007,2014,03,06
T072008,2016,11,23
T072009,2017,05,01
T072010,2017,02,05
T072011,2014,10,21
T072012,2018,04,25
T072013,2017,05,23
T072014,2017,05,05
T072015,2018,07,04
T072016,2014,09,10
T072017,2018,03,21
T072018,2015,08,19
T072019,2020,10,08
T072020,2017,10,06
T072021,2019,07,28
T072022,2014,03,20
T072023,2014,10,30
T072024,2019,04,25
T072025,2019,08,30
T072026,2014,12,07
T072027,2018,04,25
T072028,2019,04,18
T072029,2018,09,19
T072030,2020,10,09
T072031,2014,02,28
T072032,2014,09,24
T072033,2017,06,07
T072034,2015,07,10
T072035,2015,11,30
T072036,2018,03,13
T072037,2014,08,01
T072038,2016,04,24
T072039,2018,03,01
T072040,2017,04,12
T072041,2020,04,05
T072042,2019,05,24
T072043,2015,04,06
T072044,2017,12,23
T072045,2016,09,02
T072046,2019,06,18
T072047,2020,09,08
T072048,2016,11,23
T072049,2014,05,11
T072050,2016,05,12
T072051,2016,06,12
T072052,2017,12,09
T072053,2020,09,27
T072054,2018,01,23
T072055,2015,11,10
T072056,2019,05,13
T072057,2014,12,29
T072058,2018,10,04
T072059,2020,03,20
T072060,2015,07,18
T072061,2019,10,09
T072062,2018,05,21
T072063,2017,04,27
T072064,2016,12,06
T072065,2019,10,26
T072066,2015,06,24
T072067,2019,04,18
T072068,2016,11,16
T072069,2020,11,24
T072070,2020,03,11
T072071,2019,04,14
T072072,2014,10,09
T072073,2014,12,12
T072074,2019,11,24
T072075,2019,12,28
T072076,2018,01,25
T072077,2020,11,11
T072078,2020,11,18
T072079,2020,08,23
T072080,2014,09,09
T072081,2016,11,15
T072082,2019,04,08
T072083,2019,07,12
T072084,2015,07,14
T072085,2014,03,17
T072086,2020,02,19
T072087,2019,09,10
T072088,2018,10,08
T072089,2020,04,19
T072090,2014,03,03
T072091,2018,12,05
T072092,2019,08,24
T072093,2020,12,24
T072094,2016,03,26
T072095,2014,10,29
T072096,2017,07,20
T072097,2020,12,28
T072098,2019,11,21
T072099,2018,07,22
T072100,2019,03,20
T072101,2015,05,30
T072102,2014,05,24
T072103,2017,07,29
T072104,2018,03,23
T072105,2017,06,05
T072106,2015,05,21
T072107,2015,10,20
T072108,2017,09,25
T072109,2020,04,10
T072110,2018,04,07
T072111,2015,07,05
T072112,2016,04,25
T072113,2014,06,21
T072114,2014,07,21
T072115,2016,02,17
T072116,2016,08,24
T072117,2014,02,13
T072118,2020,10,12
T072119,2016,11,03
T072120,2018,10,23
T072121,2015,07,20
T072122,2016,01,15
T072123,2016,04,02
T072124,2020,12,21
T072125,2019,12,24
T072126,2019,10,19
T072127,2019,09,21
T072128,2014,09,18
T072129,2017,06,20
T072130,2014,08,25
T072131,2016,06,06
T072132,2015,12,02
T072133,2020,01,07
